organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,11.74,60.00,2.15,2.06kHz,3.66kHz,3619961,1,Song,1,,f,1,Leonard Patterson,2692,,-31.76,-32.64,2,0.024483,0.007019,0.041718,-27.59,-57.03,-71.24,2,0,-0.006042,0.005859,-44.38,-30.17,-30.92,2,0.029528,0.009674,0.048401,-26.3,-56.13,-70.47,2,0,-0.006195,0.006287,-44.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/aeea404e9e6e4381837364b9b3d440f5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/7efee1bbf8a74f93a8cf184b98e943bd.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,13.84,60.00,2.41,2.78kHz,3.86kHz,3619964,2,Song,1,,f,1,Leonard Patterson,2692,,-31.72,-32.61,2,0.024445,0.005829,0.040894,-27.77,-55.2,-69.19,2,0,-0.004944,0.004913,-46.12,-30.13,-30.93,2,0.029509,0.014526,0.04425,-27.08,-51.18,-69.82,2,0,-0.00885,0.008759,-41.06,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/d62fcc96d1ba44e1904b2e7ceca43e25.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/07aba131f2a0418fb69ea9e874a82cc1.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,20.26,60.00,1.59,2.47kHz,3.45kHz,3619966,1,Song,1,,f,1,Leonard Patterson,2692,,-31.73,-32.49,2,0.024466,0.007721,0.043091,-27.31,-58.47,-71.78,3,0,-0.005707,0.005798,-44.73,-30.21,-30.87,2,0.029459,0.009094,0.05249,-25.6,-57.61,-72.5,2,0,-0.005219,0.005341,-45.45,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/afa446b0c87a4527964b43a2926fc559.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/93bfb4a5fccf4804b53e4b6e28019356.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,20.61,60.00,2.29,2.88kHz,4.02kHz,3619967,3,Song,1,,f,1,Leonard Patterson,2692,,-31.73,-32.49,2,0.024452,0.007935,0.045288,-26.88,-50.19,-60.76,2,0,-0.007782,0.007721,-42.18,-30.24,-30.88,2,0.02942,0.009979,0.046326,-26.68,-51.94,-62,2,0,-0.007843,0.008057,-41.88,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/4d1943bebe934a04b72f4c66ef6c070e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/0cbc7b4eef664bff91878b572d84e40d.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,27.98,60.00,3.13,2.42kHz,4.17kHz,3619969,3,Song,1,,f,1,Leonard Patterson,2692,,-31.69,-32.59,2,0.024493,0.003021,0.044586,-27.02,-50.32,-65.3,2,0,-0.008087,0.008087,-41.84,-30.18,-30.93,2,0.029461,0.012817,0.0448,-26.97,-49.9,-63.46,2,0,-0.010956,0.010773,-39.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/c8c074f8c17f4bdbab533cf8cf19be72.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/35925b39b16a43ee874bb34aab317526.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.74,60.00,2.83,2.16kHz,3.91kHz,3619970,2,Song,1,,f,1,Leonard Patterson,2692,,-31.71,-32.59,2,0.024535,0.011261,0.037262,-28.57,-56.22,-70.84,2,0,-0.005615,0.005737,-44.83,-30.18,-30.95,2,0.029478,0.018402,0.040649,-27.82,-55.88,-69.55,2,0,-0.006989,0.006744,-43.11,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/43f6aa19e6c141d8826c9dfdb6e020a7.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/844a2fe41b93465a92795601c2a0a2ac.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,36.00,60.00,2.45,2.37kHz,4.12kHz,3619971,1,Song,1,,f,1,Leonard Patterson,2692,,-31.63,-32.8,2,0.024454,0.008636,0.043152,-27.3,-48.19,-68.56,3,0,-0.011261,0.01123,-38.97,-30.13,-31.13,2,0.029441,0.008087,0.050354,-25.96,-48.5,-67.32,2,0,-0.011322,0.011444,-38.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/8bc66e3aaf284f8583ba09e437852d5b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/c4c301e7d56c49c1848c154024cbf5c8.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,39.98,60.00,2.83,2.27kHz,3.91kHz,3619973,3,Song,1,,f,1,Leonard Patterson,2692,,-31.64,-32.55,2,0.024462,0.004517,0.044006,-27.13,-48.07,-67.43,2,0,-0.012543,0.012726,-37.91,-30.1,-30.91,2,0.029459,0.009094,0.050293,-25.97,-46.75,-69.97,2,0,-0.015045,0.015594,-36.14,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/2a49818150c345c7bfe3b673d17735d8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/8d05201d685041e7b5572ba2e2a586a3.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,40.00,60.00,2.91,2.83kHz,4.53kHz,3619974,2,Song,1,,f,1,Leonard Patterson,2692,,-31.64,-32.6,2,0.02445,0.004517,0.044006,-27.13,-46.2,-66.9,2,0,-0.016846,0.016541,-35.47,-30.1,-30.92,2,0.029446,0.009094,0.050293,-25.97,-45.95,-69.64,2,0,-0.017151,0.017365,-35.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/c413abcbfaa748b4a87d60379d9f2936.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/cfde2fc40bd3492ba11152ee0e5bd34c.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,47.74,60.00,3.29,2.01kHz,3.71kHz,3619975,1,Song,1,,f,1,Leonard Patterson,2692,,-31.47,-32.61,2,0.024433,0.004272,0.048553,-26.28,-53.66,-69.25,2,0,-0.00708,0.006897,-43,-30.01,-30.97,2,0.029422,0.008789,0.050629,-25.91,-53.46,-70.24,2,0,-0.006378,0.0065,-43.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/40292ec959be4dafaa6fe2038b7cc54d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/77a50a2399004772bf80c87c3ee3b7ae.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,51.14,60.00,2.50,2.42kHz,3.66kHz,3619977,2,Song,1,,f,1,Leonard Patterson,2692,,-31.65,-32.63,2,0.024473,0.010803,0.037384,-28.55,-54.29,-68.11,3,0,-0.006012,0.006195,-44.16,-30.12,-30.97,2,0.029445,0.015625,0.045685,-26.8,-50.12,-68.58,2,0,-0.009216,0.00943,-40.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/b4638b2f4a7a4797b0346e84edacce7f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/8ca630e081d2477ab165b6f75182538f.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-NW,30948,2023-05-21 05:55:00,848114,None,868368,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,53.06,60.00,2.88,2.58kHz,4.22kHz,3619978,3,Song,1,,f,1,Leonard Patterson,2692,,-31.69,-32.71,2,0.024458,0.009186,0.041473,-27.64,-49.41,-65.07,2,0,-0.012024,0.011993,-38.4,-30.17,-31.01,2,0.029417,0.011993,0.048584,-26.27,-46.93,-62.36,2,0,-0.015015,0.014893,-36.47,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868368,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/317616ebf9bb41af994ab0968932da13.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/96104c43-1931-4b54-be6f-2157ce90f95f/e093b4d00a674fc6898761e9d4760644.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-21 05:55:00,848204,None,868370,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,10.64,60.00,2.75,2.27kHz,4.22kHz,3620016,1,Song,1,,f,2,Leonard Patterson,2692,,-33.36,-35.9,2,0.016831,-0.002869,0.038788,-28.23,-55.79,-72.79,2,0,-0.004791,0.005066,-45.91,-30.19,-31.75,2,0.026895,0.007874,0.049194,-26.16,-53.15,-74.4,2,0,-0.005829,0.005829,-44.69,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868370,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/6360d19257b0453794a5946c9dc4b4de.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/0328319ebf82448890a9890c1a7b01e6.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-21 05:55:00,848204,None,868370,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,27.03,60.00,2.90,2.99kHz,5.05kHz,3620017,1,Song,1,,f,2,Leonard Patterson,2692,,-34.48,-35.99,2,0.016855,0.006653,0.028076,-31.03,-60.26,-71.99,2,0,-0.003693,0.003815,-48.37,-30.8,-31.79,2,0.026959,0.015778,0.037079,-28.62,-60.17,-71.98,2,0,-0.004944,0.003632,-46.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868370,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/d9295c32f8c34ceb9ae3bb07be14c5ae.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/7c7183f353cc4e98828b53f8adb7d57d.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-21 05:55:00,848204,None,868370,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,33.21,60.00,1.98,2.63kHz,3.61kHz,3620019,2,Song,1,,f,1,Leonard Patterson,2692,,-34.8,-35.95,2,0.016813,0.00708,0.0271,-31.34,-67.22,-75.02,2,0,-0.002594,0.002655,-51.52,-30.98,-31.71,2,0.026972,0.017059,0.037231,-28.58,-68.22,-74.9,2,0,-0.003784,0.003815,-48.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868370,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/53067e19903c468db2179445f82c98f9.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/6e34121021d749b69083d26ca51a3969.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-21 05:55:00,848204,None,868370,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,50.80,60.00,2.39,2.37kHz,4.33kHz,3620021,1,Song,1,,f,1,Leonard Patterson,2692,,-34.59,-36.03,3,0.01675,0.005798,0.028717,-30.84,-66.42,-74.57,2,0,-0.002472,0.001678,-52.14,-30.8,-31.78,2,0.027012,0.016785,0.039337,-28.1,-67.49,-74.74,2,0,-0.004822,0.003479,-46.34,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868370,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/0117362cd9854d6382aba7b8e0175975.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/cace280d4dc34cb7a009f267b1e1f838.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-21 05:55:00,848204,None,868370,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,51.34,60.00,1.81,2.37kHz,3.86kHz,3620022,2,Song,1,,f,1,Leonard Patterson,2692,,-34.59,-36.03,3,0.016701,0.005798,0.028717,-30.84,-66.83,-76.04,2,0,-0.002228,0.001709,-53.04,-30.8,-31.69,2,0.027,0.016785,0.039337,-28.1,-67.7,-76.18,2,0,-0.003815,0.00293,-48.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=868370,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/94531ff693ca461b851a5f81f5f15a16.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/66968baa-c024-46bb-adc9-9183fe12b85f/30d2eb3c70a749eaa1c9604cdda9d34c.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,2.06,60.00,1.81,2.99kHz,5.10kHz,3620026,1,Song,1,,f,2,Leonard Patterson,2692,,-32.44,-35.38,2,0.017157,-0.018738,0.053223,-25.48,-64.64,-72.97,2,0,-0.004669,0.003571,-46.62,-29.87,-31.69,2,0.027176,-0.005707,0.063782,-23.91,-63.24,-74.44,2,0,-0.00589,0.004456,-44.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/801cec6de26944f4beee04c4fbac65c2.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/af23e35741c9498ea2f4879bde320343.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,10.56,60.00,1.26,2.78kHz,3.81kHz,3620027,1,Song,1,,f,2,Leonard Patterson,2692,,-34.09,-35.73,2,0.017076,-0.003082,0.039001,-28.18,-65.38,-76.23,3,0,-0.002014,0.00174,-53.92,-30.55,-31.69,3,0.027309,0.008301,0.047852,-26.4,-66.89,-77.8,2,0,-0.002869,0.002563,-50.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/2201e603eeb64ce380e228b53321aab8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/d92eeeba913a47e6bf3a10edf4e45a7e.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,17.80,60.00,1.88,2.94kHz,5.10kHz,3620028,1,Song,1,,f,2,Leonard Patterson,2692,,-33.43,-35.76,2,0.017191,-0.025543,0.052032,-25.67,-45.47,-70.91,2,0,-0.019775,0.019196,-34.08,-30.01,-31.69,2,0.02733,-0.035492,0.084778,-21.43,-40.14,-72.31,2,0,-0.036743,0.036621,-28.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/be2f1d6238ce44f29077af1b9a156239.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/99c947867dc04b5980a78a63d2f56035.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.11,60.00,2.41,2.42kHz,4.64kHz,3620037,1,Song,1,,f,2,Leonard Patterson,2692,,-33.63,-35.98,2,0.017146,-0.015961,0.049164,-26.17,-57.63,-73.51,3,0,-0.010773,0.010742,-39.35,-30.36,-31.85,2,0.027192,-0.028015,0.075989,-22.39,-53.67,-73.93,3,0,-0.025604,0.025726,-31.79,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/1c0750460cc64ec7885ed87feeae5ad8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/2b255417be9e41e795899ec58d5aba8f.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,36.88,60.00,2.44,3.09kHz,5.46kHz,3620040,2,Song,1,,f,1,Leonard Patterson,2692,,-33.41,-35.49,2,0.017315,-0.006744,0.044464,-27.04,-54.76,-75.28,3,0,-0.009644,0.009613,-40.32,-30.25,-31.69,2,0.027228,0.006073,0.051392,-25.78,-55.54,-76.02,2,0,-0.008789,0.008423,-41.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/8e9f529458ac4e25bd897c59f255abfb.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/4b61f0949b524ad5af1dff2f74e65f81.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,45.81,60.00,2.29,2.83kHz,4.27kHz,3620033,1,Song,1,,f,2,Leonard Patterson,2692,,-33.47,-35.92,2,0.017239,-0.036652,0.075012,-22.5,-50.08,-75.37,2,0,-0.012939,0.012817,-37.76,-30.65,-31.88,2,0.027173,-0.016083,0.071381,-22.93,-47.69,-76.27,3,0,-0.016846,0.01709,-35.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/1d9f792bcd1c4e258d82dca7420dce2a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/76cf3879de5747efbc5701ee45008fa5.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SE,30949,2023-05-24 05:51:00,891496,None,864173,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,53.88,60.00,2.79,2.42kHz,4.43kHz,3620034,1,Song,1,,f,2,Leonard Patterson,2692,,-33.67,-35.87,2,0.017137,-0.001282,0.037903,-28.43,-57.3,-71.33,2,0,-0.005524,0.005524,-45.16,-30.38,-31.75,2,0.027116,0.011139,0.042023,-27.53,-55.39,-72.57,2,0,-0.007812,0.007874,-42.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=864173,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/9d9133e85a9648d68d5ce9a4f78f575a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/74ce78ca-d99f-40eb-bb26-7f951b33ccdc/9e79c6d007da4884b80a226665010ffd.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SW,30950,2023-05-21 05:55:00,893147,None,865650,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,1.75,60.00,3.43,2.21kHz,4.58kHz,3620044,1,Song,1,,f,1,Leonard Patterson,2692,,-33.08,-34.18,2,0.020633,-0.001099,0.040649,-27.82,-44.31,-72,2,0,-0.018921,0.019012,-34.42,-29.7,-30.42,2,0.031118,0.004639,0.052155,-25.65,-44.1,-71.64,2,0,-0.022522,0.023041,-32.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865650,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/1112e4a08cfb4f2cbb99b6cec36686f5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/7e6575ff3b0749148a3e55b1ccd8e6aa.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SW,30950,2023-05-21 05:55:00,893147,None,865650,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,8.55,60.00,1.74,2.88kHz,4.38kHz,3620047,2,Song,1,,f,1,Leonard Patterson,2692,,-33.12,-34.07,2,0.02065,-0.002869,0.039093,-28.16,-61.24,-72.45,2,0,-0.004669,0.005096,-45.85,-29.8,-30.42,2,0.031058,0.013977,0.04538,-26.86,-62.19,-71.52,3,0,-0.003906,0.003784,-48.16,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865650,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/34132e8b286341cabdb0c407c944a97d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/f16568e4414c4a8682a0061824b8ebfb.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1267-SW,30950,2023-05-21 05:55:00,893147,None,865650,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,15.39,60.00,2.28,3.09kHz,4.43kHz,3620049,2,Song,1,,f,2,Leonard Patterson,2692,,-31.89,-34,2,0.020699,-0.018463,0.056488,-24.96,-59.54,-77.22,2,0,-0.011108,0.011047,-39.09,-29.6,-30.4,2,0.031114,-0.001556,0.060944,-24.3,-56.66,-77.31,2,0,-0.020111,0.019867,-33.93,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865650,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/e6e4510746dd4c309db1801f0dc8ba33.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/44cfa1b6-9a22-4ba5-aec3-e9462fa641f0/1a4a6336f58e4cf0a78766665561dac7.flac
